class_Id,SpellsKnown,Name,Gender,Heritage,TemplateString,Stuck,AiUsesMana,AllowGive,IgnoreCollisions,ReportCollisions,Ethereal,GravityStatus,Attackable,ReportCollisionsAsEnvironment,AllowEdgeSlide,NeverFailCasting,AiImmobile,NonProjectileMagicImmune,Strength,Endurance,Quickness,Coordination,Focus,Self,MaxHealth,MaxStamina,MaxMana,DeathTreasureType,ItemType,CreatureType,ItemsCapacity,ContainersCapacity,Mass,ItemUseable,Level,ArmorType,CombatMode,TargetingTactic,PhysicsState,AiAllowedCombatStyle,ShowableOnRadar,XpValue,AxeSkill,BowSkill,CrossbowSkill,DaggerSkill,MaceSkill,MeleeDefenseSkill,MissileDefenseSkill,SlingSkill,SpearSkill,StaffSkill,SwordSkill,ThrownWeaponSkill,UnarmedCombatSkill,ArcaneLoreSkill,MagicDefenseSkill,ManaConversionSkill,DeceptionSkill,HealingSkill,JumpSkill,LockpickSkill,RunSkill,CreatureEnchantmentSkill,ItemEnchantmentSkill,LifeMagicSkill,WarMagicSkill,TwoHandedCombatSkill,VoidMagicSkill,HeavyWeaponsSkill,LightWeaponsSkill,FinesseWeaponsSkill,MissileWeaponsSkill,ShieldSkill,DualWieldSkill,RecklessnessSkill,SneakAttackSkill,DirtyFightingSkill,SummoningSkill,BaseArmor,HealthRate,StaminaRate,ManaRate,Shade,ArmorModVsSlash,ArmorModVsPierce,ArmorModVsBludgeon,ArmorModVsCold,ArmorModVsFire,ArmorModVsAcid,ArmorModVsElectric,VisualAwarenessRange,PowerupTime,ChargeSpeed,Modelscale,ResistSlash,ResistPierce,ResistBludgeon,ResistFire,ResistCold,ResistAcid,ResistElectric,ResistHealthBoost,ResistStaminaDrain,ResistStaminaBoost,ResistManaDrain,ResistManaBoost,AiUseMagicDelay,ObviousRadarRange,AiAcquireHealth,ResistHealthDrain,DeathTreasureType,LootTier
7089,8,Altered Drudge,,,,1,1,,0,1,0,1,1,,,1,,,190,175,200,150,100,100,258,455,200,448,16,3,-1,-1,,1,80,0,2,9,1032,131,2,30000,,,,,,205,347,,,,,,,200,200,,120,,,,55,82,,82,82,,,220,220,,,,,,,,,230,0.6999999881,3,1,0.5,0.8199999928,0.4399999976,0.8299999833,0.7200000286,0.8299999833,0.7200000286,0.8999999762,18,1,1,1.299999952,0.8999999762,0.5600000024,0.9599999785,0.9599999785,0.8500000238,0.8500000238,1,1,1,1,1,1,3,10,2,1,448,4
7090,10,Augmented Drudge,,,,1,1,,0,1,0,1,1,,,1,,,190,175,200,150,100,100,258,455,200,448,16,3,-1,-1,,1,80,0,2,9,1032,131,2,30000,,,,,,185,250,,,,,,,200,195,,120,,,,55,65,,65,65,,,185,185,,175,,,,,,,280,0.8000000119,3,1,0.5,0.8199999928,0.4399999976,0.8299999833,0.7200000286,0.8299999833,0.7200000286,0.05000000075,18,1,1,1.299999952,0.8999999762,0.5600000024,0.9599999785,0.9599999785,0.8500000238,0.8500000238,0.2199999988,1,1,1,1,1,3,10,2,1,448,4
7091,8,Ascendant Drudge,,,,1,1,,0,1,0,1,1,,,1,,,210,205,240,170,120,120,503,705,370,452,16,3,-1,-1,,1,115,0,2,9,1032,131,2,125000,,,,,,280,370,,,,,,,350,249,,120,,,,55,100,,100,100,,,275,275,275,,,,,,,,340,0.8999999762,3,1,0.5,0.8199999928,0.4399999976,0.8299999833,0.7200000286,0.8299999833,0.7200000286,0.8999999762,18,1,1,1.299999952,0.8999999762,0.5600000024,0.9599999785,0.9599999785,0.8500000238,0.8500000238,0.1800000072,1,1,1,1,1,3,10,2,1,452,5
7092,10,Firestorm,,,,1,1,,0,1,0,1,1,,,,,,130,150,150,150,150,170,575,550,470,460,16,38,-1,-1,,1,100,0,,5,3080,183,2,80000,,,,,,263,370,,,,,,,200,245,,180,,,,100,144,,144,144,,,,244,,200,,,,,,,220,0.8999999762,0.5,2,,0.8299999833,0.8299999833,0.8299999833,1,100,0.8600000143,0.7400000095,20,,,1.700000048,0.4499999881,0.4499999881,0.4499999881,0,0.6499999762,0.3000000119,0.3000000119,1,1,1,1,1,3,10,2,1,460,5
7093,10,Hellfire,,,,1,1,,0,1,0,1,1,,,1,,,150,160,160,160,160,190,780,610,540,464,16,38,-1,-1,,1,115,0,,5,3080,183,2,125000,,,,,,290,402,,,,,,,200,272,,180,,,,100,170,,170,170,,,,270,,200,,,,,,,220,0.8999999762,0.5,2,,0.8299999833,0.8299999833,0.8299999833,1,100,0.8600000143,0.7400000095,20,,,1.700000048,0.4499999881,0.4499999881,0.4499999881,0,0.6499999762,0.3000000119,0.3000000119,1,1,1,1,1,3,10,2,1,464,5
7094,11,Synnast,,,,1,1,,0,1,0,1,1,,,1,,,150,160,160,160,160,190,780,610,540,464,16,42,-1,-1,,1,115,0,,5,3080,183,2,125000,,,,,,330,415,,,,,,,170,260,,150,,,,100,180,,180,180,,,,300,,200,,,,,,,220,0.8999999762,0.5,2,,0.8299999833,0.8299999833,0.8299999833,0.8600000143,0.7400000095,1,100,20,,,1.700000048,0.4499999881,0.4499999881,0.4499999881,0.3000000119,0.3000000119,0.6499999762,0,1,1,1,1,1,3,10,2,1,464,5
7095,11,Scathisa,,,,1,1,,0,1,0,1,1,,,1,,,130,150,150,150,150,170,575,550,470,464,16,42,-1,-1,,1,100,0,,5,3080,183,2,80000,,,,,,330,415,,,,,,,170,260,,150,,,,100,180,,180,180,,,,300,,200,,,,,,,220,0.8999999762,0.5,2,,0.8299999833,0.8299999833,0.8299999833,0.8600000143,0.7400000095,1,100,20,,,1.700000048,0.4499999881,0.4499999881,0.4499999881,0.3000000119,0.3000000119,0.6499999762,0,1,1,1,1,1,3,10,2,1,464,5
7096,12,Gold Golem,,,,1,1,,0,1,0,1,1,,,1,,,250,250,150,150,150,150,555,470,425,452,16,13,-1,-1,,1,100,0,2,9,1032,,2,80000,,,,,,256,354,,,,,,,150,205,,100,,10,,10,90,,90,90,,,,130,,,,,,,,,220,1,0.5,2,0.5,0.7900000215,0.7900000215,0.8000000119,1,1,1,1,17,2.299999952,,,0.3300000131,0.3300000131,1,1,1,1,1,1,1,1,1,1,3,10,,1,452,5
7097,12,Platinum Golem,,,,1,1,,0,1,0,1,1,,,1,,,270,280,180,190,180,170,540,500,445,461,16,13,-1,-1,,1,135,0,2,9,1032,,2,250000,,,,,,300,429,,,,,,,300,265,,100,,10,,10,190,,190,190,,,,275,,,,,,,,,300,1.2,0.5,2,0.5,0.8,0.8,0.8,1,1,1,1,20,2.3,,,0.33,0.33,0.8,0.75,0.75,0.8,0.75,1,1,1,1,1,3,10,2,1,461,6
7098,10,Plasma Golem,,,,1,1,,0,1,0,1,1,,,1,,,260,270,160,170,160,160,465,490,435,464,16,13,-1,-1,,1,115,0,2,9,1032,,2,125000,,,,,,318,400,,,,,,,300,255,,100,,10,,10,160,,160,160,,,,270,,,,,,,,,350,1.200000048,0.5,2,,0.7200000286,0.7200000286,0.7200000286,0.8000000119,100,0.7400000095,0.3000000119,17,2.299999952,,,0.1000000015,0.1000000015,0.1000000015,0,0.8500000238,0.8000000119,1,1,1,1,1,1,3,10,,1,464,5
7099,10,Vapor Golem,,,,1,1,,0,1,0,1,1,,,1,,,260,270,160,170,160,160,465,490,435,460,16,13,-1,-1,,1,115,0,2,9,1032,,2,125000,,,,,,300,395,,,,,,,300,250,,100,,10,,10,175,,175,175,,,,255,,,,,,,,,350,0.8999999762,0.5,2,,0.7200000286,0.7200000286,0.7200000286,0.5,0.8399999738,0.7400000095,0.6299999952,17,2.299999952,,,0.1000000015,0.1000000015,0.1000000015,0.5,1,0.8000000119,0.8500000238,1,1,1,1,1,3,10,,1,460,5
7100,0,Extas Lugian,,,,1,,,0,1,0,1,1,,,,,,290,260,160,200,135,170,390,410,170,450,16,5,-1,-1,8000,1,80,0,2,13,1032,131,4,30000,,,,,,240,375,,,,,,,,235,,80,,80,,45,,,,,,,,210,,190,,,,,,,250,0.8999999762,4,2,0.5,0.5699999928,0.5699999928,0.5699999928,0.3600000143,0.1700000018,0.8600000143,0.8000000119,23,3,1,,0.6600000262,0.6600000262,0.6600000262,0.25,0.4199999869,0.8999999762,1,1,1,1,1,1,,10,,1,450,3
7101,0,Tiatus Lugian,,,,1,,,0,1,0,1,1,,,,,,340,320,210,270,175,220,450,470,220,448,16,5,-1,-1,8000,1,100,0,2,13,1032,131,4,80000,,,,,,300,400,,,,,,,,260,,80,,80,,45,,,,,,,,260,,180,,,,,,,260,0.8999999762,4,2,0.5,0.5699999928,0.5699999928,0.5699999928,0.3600000143,0.1700000018,0.8600000143,0.8000000119,23,3,1,,0.6600000262,0.6600000262,0.6600000262,0.25,0.4199999869,0.8999999762,1,1,1,1,1,1,,10,,1,448,4
7102,16,Mosswart Mire-Witch,,,,1,1,,0,1,0,1,1,,,1,,,180,170,145,135,130,120,275,440,290,450,16,4,-1,-1,,1,80,0,2,13,1032,131,2,30000,,,,,,190,310,,,,,,,249,200,,100,,,,40,110,,110,110,,,180,180,180,180,,,,,,,240,0.5,5,2,0.5,0.4300000072,0.5899999738,0.5899999738,0.3000000119,0.400000006,1.149999976,0.6999999881,24,0.8999999762,1,1.200000048,0.5500000119,0.8000000119,0.8000000119,1,0.3799999952,0.8000000119,1,1,1,1,1,1,3,10,,1,450,3
7103,11,Mosswart Clinger,,,,1,1,,0,1,0,,,,,1,,,195,180,190,180,140,150,190,330,200,450,16,4,-1,-1,,1,67,0,2,13,1032,131,2,13448,160,180,180,180,160,180,300,,160,160,160,,160,249,180,,100,,,,40,110,,110,110,,,,,,,,,,,,,240,0.5,5,2,0.5,0.43,0.59,0.59,0.3,0.4,1.15,0.7,24,0.9,1,1.2,0.55,0.8,0.8,1,0.38,0.8,1,1,1,1,1,1,3,10,,1,450,3
7104,16,Mosswart Swamp Lord,,,,1,1,,0,1,0,,,,,1,,,248,190,230,225,200,210,195,340,260,448,16,4,-1,-1,,1,95,0,2,13,1032,131,2,26607,225,190,190,180,225,250,350,,225,225,225,,225,275,225,,100,,,,40,155,,155,155,,,,,,,,,,,,,295,0.5,5,2,0.5,0.45,0.6,0.6,0.33,0.4,1.16,0.7,24,0.9,1,1.2,0.55,0.8,0.8,1,0.38,0.8,1,1,1,1,1,1,3,10,,1,448,4
7105,2,White Phyntos Wasp,,,,1,1,,0,1,0,1,1,,,1,,,120,145,175,175,125,105,238,355,265,962,16,9,-1,-1,,1,80,,2,13,1032,,4,30000,,,,,,230,345,,,,,,,285,230,,5,,800,,70,,,,175,,,,220,,,,,,,,,140,0.6000000238,0.5,2,0.5,0.8000000119,0.8000000119,0.5,0.6399999857,0.6399999857,0.6399999857,0.1700000018,30,1.899999976,1,1.200000048,1,1,1,0.75,0.75,0.75,0.25,1,1,1,1,1,3,10,,1,962,4
7106,0,Sewer Rat,,,,1,,,0,1,0,1,1,,,,,,140,120,260,280,100,100,150,220,100,457,16,10,-1,-1,,1,50,0,2,3,1032,,2,10000,,,,,,40,275,,,,,,,,160,,100,,45,,40,,,,,,,,100,,,,,,,,,130,0.400000006,5,2,0.5,0.6299999952,0.6299999952,0.8000000119,0.5099999905,0.6999999881,0.05999999866,0.8000000119,22,2,1,3,0.75,0.75,1,1,0.5799999833,0.150000006,1,1,1,1,1,1,,10,,1,457,2
7107,0,Wasteland Rat,,,,1,,,0,1,0,1,1,,,,,,180,160,310,300,140,130,180,310,130,456,16,10,-1,-1,,1,80,0,2,3,1032,,2,30000,,,,,,130,290,,,,,,,,200,,100,,45,,40,,,,,,,,110,,,,,,,,,150,0.400000006,5,2,0.5,0.6499999762,0.6499999762,0.8000000119,0.5299999714,0.200000003,0.5299999714,0.8000000119,22,2,1,3,0.75,0.75,1,0.25,0.5799999833,0.5799999833,1,1,1,1,1,1,,10,,1,456,3
7108,0,Shallows Destroyer,,,,1,,,0,1,0,1,1,,,,,,115,130,165,180,80,100,200,410,110,457,16,27,-1,-1,,1,60,,2,3,1032,,2,17500,,,,,,130,270,,,,,,,,125,,60,,25,,30,,,,,,,,140,,,,,,,,,135,0.06700000167,5,2,0.5,0.7799999714,0.8999999762,0.7799999714,0.5600000024,1,0.6499999762,0.7799999714,20,1,1,1.200000048,0.8500000238,1,0.8500000238,1,0.5199999809,0.4499999881,0.8500000238,1,1,1,1,1,,10,,1,457,2
7109,0,Shallows Devourer,,,,1,,,0,1,0,1,1,,,,,,100,120,150,170,70,90,157,320,100,457,16,27,-1,-1,,1,50,,2,3,1032,,2,10000,,,,,,100,200,,,,,,,,115,,60,,25,,30,,,,,,,,110,,,,,,,,,175,0.06700000167,5,2,0.5,0.8000000119,0.8999999762,0.8000000119,0.6100000143,1,0.7099999785,0.8000000119,20,1,1,1.200000048,0.8500000238,1,0.8500000238,1,0.5199999809,0.4499999881,0.8500000238,1,1,1,1,1,,10,,1,457,2
7110,12,Ulu Sclavus,,,,1,1,,0,1,0,1,1,,,1,,,170,140,160,170,120,140,240,390,280,450,16,26,-1,-1,,1,80,0,2,3,1032,183,2,30000,,,,,,155,180,,,,,,,150,160,,90,,,,40,115,,115,115,,,130,130,130,135,,,,,,,160,0.400000006,3,1,0.5,0.8000000119,0.6499999762,0.4399999976,0.6999999881,0.6499999762,0.2099999934,0.2099999934,24,1.5,1,1.399999976,1,0.75,0.4600000083,0.75,1,0.25,0.25,1,1,1,1,1,3,10,,1,450,3
7111,12,Faisi Sclavus,,,,1,1,,0,1,0,1,1,,,1,,,170,140,160,170,120,140,240,390,280,450,16,26,-1,-1,,1,80,0,2,3,1032,183,2,30000,,,,,,225,345,,,,,,,150,210,,90,,,,40,110,,110,110,,,190,190,150,180,,,,,,,180,0.400000006,3,1,0.5,0.8000000119,0.6700000167,0.4699999988,0.6999999881,0.6700000167,0.25,0.25,24,1.5,1,1.399999976,1,0.75,0.4600000083,0.75,1,0.25,0.25,1,1,1,1,1,3,10,,1,450,3
7112,12,Chomu Sclavus,,,,1,1,,0,1,0,1,1,,,1,,,180,150,170,180,130,150,325,450,350,448,16,26,-1,-1,,1,100,0,2,3,1032,183,2,80000,,,,,,245,365,,,,,,,190,220,,90,,,,40,130,,130,130,,,200,200,190,210,,,,,,,210,0.400000006,3,1,0.5,0.8000000119,0.6800000072,0.5,0.6999999881,0.6800000072,0.2899999917,0.2899999917,24,1.5,1,1.399999976,1,0.75,0.4600000083,0.75,1,0.25,0.25,1,1,1,1,1,3,10,,1,448,4
7113,0,Gauloth Shreth,,,,1,,,0,1,0,1,1,,,,,,300,300,300,260,150,150,550,600,150,454,16,32,-1,-1,,1,100,0,2,9,1032,,2,80000,,,,,,270,370,,,,,,,,240,,0,,10,,,,,,,,,,260,,,,,,,,,280,0.349999994,4,1,0.5,0.3700000048,0.5500000119,0.8000000119,0.6000000238,0.6100000143,0.1700000018,0.3600000143,10,1.200000048,1,1.25,0.5799999833,0.75,1,0.5,1,0.4199999869,0.5,1,1,1,1,1,,10,,1,454,5
7114,0,Rendeath Shreth,,,,1,,,0,1,0,1,1,,,,,,340,375,320,300,150,150,608,675,150,458,16,32,-1,-1,,1,115,0,2,9,1032,,2,125000,,,,,,305,400,,,,,,,,280,,0,,10,,,,,,,,,,285,,,,,,,,,320,0.349999994,4,1,0.5,0.3700000048,0.5500000119,0.8000000119,0.6000000238,0.6100000143,0.1700000018,0.3600000143,10,1.200000048,1,1.25,0.5799999833,0.75,1,0.5,1,0.4199999869,0.5,1,1,1,1,1,,10,,1,458,5
7115,0,Albino Tusker,,,,1,,,0,1,0,,,,,,,,220,190,80,50,40,40,125,340,40,265,16,8,-1,-1,,1,27,0,2,9,1032,,4,1864,,,,,,60,50,,,,,,100,,97,,25,,120,,70,,,,,,,,,,,,,,,,,120,0.25,4,2,,0.5,0.8,0.66,1,0.7,1,1,25,2.5,1,1.1,0.5,1,0.75,1,0.75,0.75,0.25,1,1,1,1,1,,10,,1,265,3
7116,20,High Mu-miyah,,,,1,1,,0,1,0,1,1,,,1,,,110,120,130,130,200,210,230,420,350,462,16,14,-1,-1,,1,80,0,1,5,1032,183,2,30000,,,,,,276,345,,,,,,,300,224,,90,,,,,150,,150,150,,,180,180,100,100,180,,,,,,210,0.6000000238,0.5,2,0.5,0.5899999738,0.4399999976,0.5899999738,0.02999999933,0.400000006,1,0.3199999928,24,1,1,1.299999952,0.75,0.5799999833,0.75,1,0.25,1,0.4600000083,1,1,1,1,1,3,10,2,1,462,3
7117,20,Guardian Mu-miyah,,,,1,1,,0,1,0,1,1,,,1,,,110,120,130,130,200,210,230,420,350,462,16,14,-1,-1,,1,80,0,1,5,1032,183,2,30000,,,,,,300,400,,,,,,,300,239,,90,,,,,165,,165,165,,,240,240,100,100,240,,,,,,220,0.6000000238,0.5,2,0.5,0.5899999738,0.4399999976,0.5899999738,0.02999999933,0.400000006,1,0.3199999928,24,1,1,1.299999952,0.75,0.5799999833,0.75,1,0.25,1,0.4600000083,1,1,1,1,1,3,10,2,1,462,3
7118,27,Royal Mu-miyah,,,,1,1,,0,1,0,1,1,,,1,,,130,140,150,150,220,230,455,600,580,460,16,14,-1,-1,,1,115,0,1,5,1032,183,2,125000,,,,,,403,455,,,,,,,300,294,,90,,,,,240,,240,240,,,150,150,100,70,150,,,,,,280,0.6000000238,0.5,2,0.5,0.5899999738,0.4399999976,0.5899999738,0.02999999933,0.400000006,1,0.3199999928,24,1,1,1.299999952,0.75,0.5799999833,0.75,1,0.25,1,0.4600000083,1,1,1,1,1,3,10,2,1,460,5
7119,20,Imperial Mu-miyah,,,,1,1,,0,1,0,1,1,,,1,,,120,130,140,140,210,220,375,530,470,460,16,14,-1,-1,,1,100,0,1,5,1032,183,2,80000,,,,,,393,445,,,,,,,300,284,,90,,,,,225,,225,225,,,340,340,100,70,340,,,,,,2600,0.6000000238,0.5,2,0.5,0.5899999738,0.4399999976,0.5899999738,0.02999999933,0.400000006,1,0.3199999928,24,1,1,1.299999952,0.75,0.5799999833,0.75,1,0.25,1,0.4600000083,1,1,1,1,1,3,10,2,1,460,5
7120,27,Emperor Geraine I,,,,1,1,,0,1,0,,,,,,,,220,210,120,120,100,110,165,410,110,261,16,14,-1,-1,,1,49,0,1,5,1032,183,2,3601,125,100,100,100,100,130,70,,150,120,150,,150,300,134,,90,,,,,300,,300,300,,,,,,,,,,,,,100,0.6,0.5,2,0.5,0.59,0.44,0.59,0.03,0.4,1,0.32,24,1,1,1.3,0.75,0.58,0.75,1,0.25,1,0.46,1,1,1,1,1,3,10,2,1,261,4
7121,8,Skeleton Bone Lord,,,,1,1,,0,1,0,1,1,,,1,,,105,105,150,145,125,145,198,285,265,450,16,30,-1,-1,,1,60,0,1,5,1032,183,2,17500,,,,,,140,250,,,,,,,200,170,,120,,,,,95,,95,95,,,140,140,140,170,,,,,,,120,0.200000003,0.5,2,0.5,0.4799999893,0.3600000143,0.5,0.2399999946,0.8500000238,0.3199999928,0.4900000095,16,1,1,,0.5799999833,0.25,1,0.8999999762,0.3000000119,0.4199999869,0.400000006,1,1,1,1,1,3,10,2,1,450,3
7122,4,Great Skeleton,,,,1,1,,0,1,0,1,1,,,1,,,125,135,180,175,155,165,433,535,215,448,16,30,-1,-1,,1,100,0,1,5,1032,183,2,80000,,,,,,220,320,,,,,,,200,210,,120,,,,,150,,150,150,,,240,240,230,230,,,,,,,90,0.200000003,0.5,2,0.5,0.4799999893,0.3600000143,0.5,0.2399999946,0.8500000238,0.3199999928,0.4900000095,16,1,1,,0.5799999833,0.25,1,0.8999999762,0.3000000119,0.4199999869,0.400000006,1,1,1,1,1,3,10,2,1,448,4
7123,23,Dark Leech,,,,1,1,,0,1,0,1,1,,,1,,,110,120,100,150,185,175,300,420,325,450,16,14,-1,-1,,1,80,0,1,3,1032,183,2,30000,,,,,,140,260,,,,,,,250,165,,130,,,,,55,,55,55,,,165,165,140,190,165,,,,,,210,0.8000000119,0.5,2,0.5,0.5299999714,0.8000000119,0.4900000095,0.1299999952,0.5,0.6800000072,0.7300000191,18,1,1,1.100000024,0.5199999809,1,0.4600000083,1,0.1000000015,0.75,0.8600000143,1,1,1,1,1,3,10,,1,450,3
7124,22,Dark Magus,,,,1,1,,0,1,0,1,1,,,1,,,110,120,100,150,185,175,300,420,325,450,16,14,-1,-1,,1,80,0,1,3,1032,183,2,30000,,,,,,200,290,,,,,,,240,190,,90,,,,,95,,95,95,,,200,200,200,240,200,,,,,,210,0.8000000119,0.5,2,0.5,0.8000000119,0.5299999714,0.6800000072,0.1299999952,0.5,0.6800000072,0.7300000191,18,1,1,1.100000024,1,0.5199999809,0.75,1,0.1000000015,0.75,0.8600000143,1,1,1,1,1,3,10,,1,450,3
7125,13,Affliction Wisp,,,,1,1,,0,1,0,1,1,,,1,,,150,320,100,250,435,420,360,520,520,464,16,20,-1,-1,,1,115,0,2,9,1032,,4,125000,,,,,,385,440,,,,,,,300,200,,100,,,,50,100,,100,100,,,,180,,,,,,,,,140,0.400000006,5,1,,1,0.8399999738,0.8399999738,10,2.559999943,2.559999943,0.8399999738,30,1,1,1.299999952,1,0.8999999762,0.8999999762,0.3000000119,0,0.3000000119,0.8999999762,1,1,1,1,1,3,10,,1,464,5
7126,12,Cursed Wisp,,,,1,1,,0,1,0,1,1,,,1,,,120,150,250,300,210,210,225,350,310,462,16,20,-1,-1,,1,80,0,2,9,1032,,4,30000,,,,,,250,355,,,,,,,300,225,,100,,,,50,100,,100,100,,,,120,,,,,,,,,50,0.400000006,5,1,,1,0.8399999738,0.8399999738,10,2.559999943,2.559999943,0.8399999738,30,1,1,1.299999952,1,0.8999999762,0.8999999762,0.3000000119,0,0.3000000119,0.8999999762,1,1,1,1,1,3,10,,1,462,3
7127,12,Nightmare Wisp,,,,1,1,,0,1,0,1,1,,,1,,,150,320,100,250,435,420,360,520,520,464,16,20,-1,-1,,1,115,0,2,9,1032,,2,125000,,,,,,390,455,,,,,,,380,210,,100,,,,50,100,,100,100,,,,180,,,,,,,,,140,0.400000006,5,1,,1,1,0.05999999866,0.05999999866,10,0.6399999857,0.05999999866,30,1,1,1.299999952,1,1,0.1800000072,0,0.1800000072,0.75,0.1800000072,1,1,1,1,1,3,10,2,1,464,5
7128,13,Sufut Zefir,,,,1,1,,0,1,0,1,1,,,1,,,235,140,280,240,130,180,90,240,370,463,16,29,-1,-1,,1,50,,2,13,1032,,2,10000,,,,,,50,260,,,,,,,330,170,,20,,70,,30,75,,75,75,,,,80,,,,,,,,,80,0.25,0.3000000119,2.5,,0.8000000119,0.5500000119,0.6700000167,0.5500000119,0.4699999988,0.5500000119,0.09000000358,25,2,1,1.5,1,0.75,0.8600000143,0.07999999821,0.75,0.75,0.25,1,1,1,1,1,3,10,,1,463,2
7129,13,Nalif Zefir,,,,1,1,,0,1,0,1,1,,,1,,,280,170,340,270,150,180,105,270,420,462,16,29,-1,-1,,1,80,,2,13,1032,,2,30000,,,,,,60,275,,,,,,,380,205,,20,,70,,30,125,,125,125,,,,130,,,,,,,,,100,0.25,0.3000000119,2.5,,0.8000000119,0.5899999738,0.6899999976,0.5899999738,0.3199999928,0.5899999738,0.02999999933,25,2,1,1.5,1,0.75,0.8600000143,0.07999999821,0.75,0.75,0.25,1,1,1,1,1,3,10,,1,462,3
7178,0,Cursed Bones,,,,1,,,0,1,0,1,1,,,,,,115,125,170,165,135,145,283,425,195,450,16,30,-1,-1,,1,80,0,1,5,1032,183,2,30000,,,,,,175,290,,,,,,,,200,,120,,,,,,,,,,,200,200,160,230,200,,,,,,190,0.1000000015,0.5,2,,0.5099999905,0.4199999869,0.5,0.2899999917,0.1700000018,0.3600000143,0.5299999714,24,1.100000024,1,,0.5799999833,0.25,1,0.25,0.3000000119,0.4199999869,0.400000006,1,1,1,1,1,,10,,1,450,3
7179,2,Relic Bones,,,,1,1,,0,1,0,1,1,,,1,,,115,125,170,165,135,145,283,425,195,450,16,30,-1,-1,,1,80,0,1,5,1032,183,2,30000,,,,,,160,275,,,,,,,,190,,120,,,,,,,75,,,,165,165,160,230,200,,,,,,190,0.1000000015,0.5,2,,0.5600000024,0.4900000095,0.5,0.3600000143,0.2399999946,0.4199999869,0.5899999738,24,1.100000024,1,,0.5799999833,0.25,1,0.25,0.3000000119,0.4199999869,0.400000006,1,1,1,1,1,3,10,2,1,450,3
7180,0,Ashen Moarsman,,,,1,,,0,1,0,1,1,,,,,,100,100,110,80,100,60,110,215,60,463,16,34,-1,-1,,1,30,0,2,13,1032,131,2,5000,,,,,,90,90,,,,,,,,80,,40,,40,,40,,,,,,,90,90,,0,,,,,,,50,0.5,5,2,,1,1.5,1.5,1.200000048,0.6999999881,1.5,1.5,18,1,1,1.600000024,1,1,1,1,1,1,1,1,1,1,1,1,,10,,1,463,2
7181,0,Desolation Moarsman,,,,1,,,0,1,0,1,1,,,,,,180,180,190,160,180,140,540,780,240,464,16,34,-1,-1,,1,115,0,2,13,1032,131,2,125000,,,,,,332,432,,,,,,,,282,,40,,40,,40,,,,,,,335,335,,0,,,,,,,280,0.5,5,2,0.5,1,1.5,1.5,1.200000048,0.6999999881,1.5,1.5,18,1,1,1.600000024,1,1,1,1,1,1,1,1,1,1,1,1,,10,,1,464,5
7182,0,Lava Moarsman,,,,1,,,0,1,0,,,,,,,,125,120,130,100,120,80,100,270,80,463,16,34,-1,-1,,1,32,0,2,13,1032,131,2,2915,90,,,,90,90,90,,90,90,90,20,90,,80,,40,,40,,40,,,,,,,,,,,,,,,,,50,0.5,5,2,0.5,1,1.5,1.5,1.2,0.7,1.5,1.5,18,1,1,1.6,1,1,1,1,1,1,1,1,1,1,1,1,,10,,1,463,2
7183,2,Jungle Phyntos Wasp,,,,1,1,,0,1,0,1,1,,,1,,,90,115,145,145,95,75,138,225,175,463,16,9,-1,-1,,1,50,,2,13,1032,,4,10000,,,,,,160,130,,,,,,,285,170,,5,,800,,70,,,,135,,,,180,,,,,,,,,140,0.6000000238,0.5,2,0.5,0.8000000119,0.8000000119,0.5,0.6399999857,0.6399999857,0.6399999857,0.1700000018,30,0.8999999762,1,1.299999952,1,1,1,0.75,0.75,0.75,0.25,1,1,1,1,1,3,10,,1,463,2
7184,0,Silver Tusker,,,,1,,,0,1,0,1,1,,,,,,210,300,180,200,70,60,400,600,60,448,16,8,-1,-1,,1,80,0,2,9,1032,,4,30000,,,,,,220,315,,,,,,,,220,,25,,120,,70,,,,,,,,100,,,,,,,,,190,0.8000000119,4,2,,0.5,0.8000000119,0.6600000262,1,0.6999999881,1,1,25,2.5,1,1.200000048,0.5,1,0.75,1,0.75,0.75,0.25,1,1,1,1,1,,10,,1,448,4
7240,0,Barnar the Tinker,Male,Aluvian,Tinker,1,,1,,1,0,,0,1,1,,1,,100,100,110,150,150,110,55,210,115,,16,31,-1,-1,120,32,17,0,,,6292504,,4,332,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16,5,1,,0.9,1,1.1,0.4,0.4,1,0.6,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,10,,1,,
7241,0,Yuan Hanzu,Male,Sho,Master Bowyer,1,,1,,1,0,,0,1,1,,1,,180,100,180,260,110,110,55,210,115,,16,31,-1,-1,120,32,24,0,,,6292504,,4,635,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16,5,1,,0.9,1,1.1,0.4,0.4,1,0.6,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,10,,1,,
